13460
13566
13456
13298
13474
13420
13047
13400
13043
13227
13068
13100
13069
13018
12963
12987
13121
12974
13170
13010
13023
13164
13049
13193
12959
13005
13177
12981
12984
12961
12877
13149
12847
12890
13037
12994
13041
13100
13054
13196
13072
13344
13257
13124
13797
13778
14103
14775
15243
15825
16740
17099
17852
17658
17309
16925
16620
16145
15913
15459
15339
15064
14832
14997
14733
14734
14895
14894
15186
15483
15605
15953
15865
16121
16223
16164
16547
16751
16727
17110
16942
16933
17207
17133
17365
17472
17505
17664
17503
17532
17758
17824
18048
18118
18063
18295
18088
18281
18716
18345
18672
18824
18866
19468
19374
19784
20224
20353
21081
21256
21895
22677
23429
24605
25904
27378
29282
30879
33129
35611
37873
40842
43577
46690
49672
52424
54936
57959
60205
62310
64146
65141
66710
67466
67373
67308
66496
66109
65237
63910
63223
61159
59723
58011
55890
54039
52293
50241
48968
46474
45145
43343
42033
40432
39276
37819
36781
35076
34130
33066
31553
30963
29969
29133
28394
27745
26880
26288
25587
24742
24223
23264
23164
22616
22125
21713
21122
20666
20478
19958
19811
19233
18892
18732
18043
18044
17938
17550
17339
17019
16748
16950
16638
16499
16273
16055
15958
15617
15498
15500
15073
14903
14764
14255
14499
14623
14380
14449
14361
14358
14293
14242
14145
14001
13751
13979
13651
13840
13761
13437
13870
13558
13439
13601
13396
13370
13508
13222
13410
13070
13086
13308
12931
13036
13097
12979
13209
12955
12965
13124
12942
12960
13129
12997
12865
12892
13010
13059
12735
12770
12931
12724
13032
12749
12754
13050
12648
12913
12785
12651
12823
12817
12792
12618
12695
12636
12685
12423
12638
12456
12487
12613
12411
12468
12487
12267
12719
12587
12361
12466
12561
12556
12673
12433
12602
12330
12387
12446
